Body - C.o.M,Distance - Leg Pivot to Body Pivot,Leg - C.o.M,Leg Length,Leg Mass,Max Angle,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.2,0.1,0.4,0.1,0.2,70,0.082654,0.089657,0.097023,0.10477,0.11293,0.12153,0.1306,0.14018,0.15029,0.16099,0.17232,0.18434,0.1971,0.21067,0.22513,0.24056,0.25707,0.27476,0.29377,0.31424,0.33634,0.36028,0.38629,0.41464,0.44567,0.47976
0.2,0.4,0.3,0.1,0.1,70,0.081032,0.088442,0.096313,0.10468,0.11357,0.12304,0.13313,0.14389,0.15537,0.16764,0.18077,0.19484,0.20993,0.22616,0.24364,0.26249,0.28286,0.30494,0.3289,0.35499,0.38346,0.41463,0.44886,0.45996,0.48102,0.50887
0.2,0.1,0.3,0.1,0.2,70,0.087241,0.094663,0.10247,0.11069,0.11935,0.12848,0.13811,0.14828,0.15902,0.17039,0.18243,0.19521,0.20877,0.22321,0.23859,0.25501,0.27257,0.2914,0.31163,0.33341,0.35694,0.38243,0.41012,0.44032,0.47336,0.50967
0.2,0.2,0.5,0.1,0.2,70,0.091,0.098765,0.10694,0.11554,0.12461,0.13417,0.14425,0.1549,0.16616,0.17807,0.19069,0.20408,0.2183,0.23343,0.24956,0.26678,0.2852,0.30494,0.32616,0.34901,0.37369,0.40043,0.42948,0.46116,0.49583,0.53392
0.2,0.1,0.2,0.1,0.2,70,0.096848,0.10514,0.11387,0.12307,0.13276,0.14298,0.15377,0.16516,0.1772,0.18995,0.20345,0.21778,0.23301,0.24921,0.26647,0.28491,0.30463,0.32577,0.34849,0.37297,0.3994,0.42804,0.45915,0.49308,0.53021,0.57101
0.2,0.2,0.4,0.1,0.2,70,0.096848,0.10514,0.11387,0.12307,0.13276,0.14298,0.15377,0.16516,0.1772,0.18995,0.20345,0.21778,0.23301,0.24921,0.26647,0.28491,0.30463,0.32577,0.34849,0.37297,0.3994,0.42804,0.45915,0.49308,0.53021,0.57101
0.2,0.3,0.2,0.1,0.1,70,0.08239,0.089939,0.097959,0.10648,0.11555,0.12521,0.13549,0.14646,0.15818,0.1707,0.1841,0.19846,0.21388,0.23045,0.2483,0.26756,0.28838,0.31094,0.33544,0.36211,0.39123,0.42311,0.45812,0.49671,0.53939,0.5868
0.2,0.5,0.3,0.1,0.1,70,0.083669,0.091348,0.099508,0.10818,0.11741,0.12724,0.13772,0.14889,0.16082,0.17358,0.18724,0.20187,0.21759,0.23449,0.25269,0.27233,0.29358,0.31659,0.34159,0.36882,0.39854,0.4311,0.46685,0.50627,0.54987,0.59831
0.2,0.3,0.5,0.1,0.2,70,0.10305,0.1119,0.12121,0.13103,0.14137,0.15228,0.16379,0.17596,0.18881,0.20242,0.21684,0.23214,0.2484,0.26569,0.28413,0.30381,0.32487,0.34744,0.3717,0.39783,0.42605,0.45662,0.48983,0.52605,0.56568,0.60923
0.2,0.2,0.1,0.1,0.1,70,0.086024,0.093943,0.10236,0.11131,0.12084,0.13099,0.14181,0.15336,0.16569,0.17888,0.19301,0.20816,0.22443,0.24193,0.26078,0.28113,0.30315,0.32701,0.35294,0.38118,0.41203,0.44582,0.48295,0.52388,0.56919,0.61953
0.2,0.4,0.2,0.1,0.1,70,0.086024,0.093943,0.10236,0.11131,0.12084,0.13099,0.14181,0.15336,0.16569,0.17888,0.19301,0.20816,0.22443,0.24193,0.26078,0.28113,0.30315,0.32701,0.35294,0.38118,0.41203,0.44582,0.48295,0.52388,0.56919,0.61953
0.2,0.2,0.3,0.1,0.2,70,0.10745,0.11669,0.12642,0.13666,0.14746,0.15885,0.17087,0.18356,0.19698,0.21119,0.22624,0.24221,0.25917,0.27722,0.29645,0.31699,0.33896,0.3625,0.38781,0.41506,0.44449,0.47637,0.51101,0.54877,0.5901,0.63551
0.2,0.5,0.2,0.1,0.1,70,0.089146,0.097384,0.10614,0.11546,0.12539,0.13596,0.14724,0.15928,0.17215,0.18592,0.20067,0.21649,0.23349,0.25178,0.2715,0.2928,0.31584,0.34083,0.36799,0.39759,0.42992,0.46536,0.50431,0.54728,0.59484,0.64771
0.2,0.3,0.4,0.1,0.2,70,0.1134,0.12315,0.13342,0.14423,0.15563,0.16764,0.18032,0.19371,0.20786,0.22284,0.2387,0.25553,0.27341,0.29242,0.31268,0.33431,0.35744,0.38224,0.40888,0.43756,0.46854,0.50209,0.53853,0.57826,0.62174,0.6695
0.2,0.3,0.1,0.1,0.1,70,0.091888,0.1004,0.10946,0.11911,0.12938,0.14033,0.15201,0.16448,0.17782,0.19209,0.20739,0.2238,0.24145,0.26044,0.28092,0.30304,0.32698,0.35296,0.3812,0.41199,0.44564,0.48252,0.52308,0.56783,0.61739,0.67249
0.2,0.4,0.5,0.1,0.2,70,0.11728,0.12737,0.13798,0.14915,0.16092,0.17333,0.18642,0.20025,0.21486,0.23031,0.24668,0.26404,0.28248,0.30209,0.32299,0.34529,0.36913,0.39469,0.42214,0.45171,0.48362,0.51819,0.55573,0.59666,0.64144,0.69063
0.2,0.1,0.5,0.1,0.3,70,0.11992,0.13005,0.14071,0.15192,0.16372,0.17615,0.18925,0.20308,0.2177,0.23315,0.24951,0.26686,0.28528,0.30487,0.32574,0.34801,0.37183,0.39735,0.42477,0.45429,0.48617,0.52069,0.5582,0.59908,0.64382,0.69297
0.2,0.4,0.1,0.1,0.1,70,0.096541,0.10553,0.1151,0.12529,0.13615,0.14773,0.16009,0.1733,0.18743,0.20257,0.21879,0.23621,0.25495,0.27512,0.29689,0.32042,0.3459,0.37355,0.40364,0.43645,0.47233,0.51168,0.55497,0.60275,0.6557,0.7146
0.2,0.1,0.4,0.1,0.3,70,0.12398,0.13449,0.14553,0.15716,0.1694,0.1823,0.19591,0.21027,0.22544,0.24149,0.25848,0.27651,0.29565,0.31601,0.3377,0.36085,0.38561,0.41215,0.44065,0.47136,0.50451,0.54042,0.57943,0.62196,0.6685,0.71964
0.2,0.5,0.1,0.1,0.1,70,0.10041,0.10979,0.11978,0.13042,0.14177,0.15388,0.16681,0.18063,0.19542,0.21127,0.22826,0.24652,0.26616,0.28732,0.31016,0.33485,0.36161,0.39066,0.42228,0.45677,0.49451,0.53591,0.58147,0.63179,0.68756,0.74963
0.2,0.1,0.3,0.1,0.3,70,0.13086,0.14199,0.15371,0.16604,0.17903,0.19272,0.20717,0.22242,0.23853,0.25559,0.27365,0.29281,0.31316,0.33481,0.35788,0.38251,0.40886,0.4371,0.46744,0.50012,0.53542,0.57365,0.61519,0.66048,0.71004,0.7645
0.2,0.1,0.1,0.1,0.2,70,0.13861,0.15017,0.1623,0.17505,0.18845,0.20255,0.21741,0.23307,0.24959,0.26705,0.28553,0.30509,0.32586,0.34792,0.3714,0.39645,0.42321,0.45188,0.48266,0.51578,0.55153,0.59022,0.63225,0.67804,0.72813,0.78314
0.2,0.2,0.2,0.1,0.2,70,0.13861,0.15017,0.1623,0.17505,0.18845,0.20255,0.21741,0.23307,0.24959,0.26705,0.28553,0.30509,0.32586,0.34792,0.3714,0.39645,0.42321,0.45188,0.48266,0.51578,0.55153,0.59022,0.63225,0.67804,0.72813,0.78314
0.2,0.3,0.3,0.1,0.2,70,0.13861,0.15017,0.1623,0.17505,0.18845,0.20255,0.21741,0.23307,0.24959,0.26705,0.28553,0.30509,0.32586,0.34792,0.3714,0.39645,0.42321,0.45188,0.48266,0.51578,0.55153,0.59022,0.63225,0.67804,0.72813,0.78314
0.2,0.4,0.4,0.1,0.2,70,0.13861,0.15017,0.1623,0.17505,0.18845,0.20255,0.21741,0.23307,0.24959,0.26705,0.28553,0.30509,0.32586,0.34792,0.3714,0.39645,0.42321,0.45188,0.48266,0.51578,0.55153,0.59022,0.63225,0.67804,0.72813,0.78314
0.2,0.5,0.5,0.1,0.2,70,0.13861,0.15017,0.1623,0.17505,0.18845,0.20255,0.21741,0.23307,0.24959,0.26705,0.28553,0.30509,0.32586,0.34792,0.3714,0.39645,0.42321,0.45188,0.48266,0.51578,0.55153,0.59022,0.63225,0.67804,0.72813,0.78314
0.2,0.2,0.5,0.1,0.3,70,0.1365,0.14815,0.16041,0.17331,0.18691,0.20125,0.21638,0.23235,0.24924,0.2671,0.28603,0.30612,0.32745,0.35015,0.37434,0.40016,0.42779,0.45741,0.48924,0.52351,0.56054,0.60064,0.64422,0.69174,0.74374,0.80088
0.2,0.1,0.2,0.1,0.3,70,0.14527,0.15771,0.17081,0.18461,0.19914,0.21447,0.23065,0.24774,0.2658,0.28492,0.30518,0.32668,0.34951,0.37381,0.39971,0.42736,0.45694,0.48866,0.52274,0.55945,0.5991,0.64206,0.68873,0.73962,0.79532,0.85652
0.2,0.2,0.4,0.1,0.3,70,0.14527,0.15771,0.17081,0.18461,0.19914,0.21447,0.23065,0.24774,0.2658,0.28492,0.30518,0.32668,0.34951,0.37381,0.39971,0.42736,0.45694,0.48866,0.52274,0.55945,0.5991,0.64206,0.68873,0.73962,0.79532,0.85652
0.2,0.3,0.5,0.1,0.3,70,0.15457,0.16784,0.18182,0.19654,0.21206,0.22842,0.24569,0.26393,0.28322,0.30363,0.32526,0.34821,0.3726,0.39854,0.42619,0.45572,0.4873,0.52116,0.55755,0.59674,0.63907,0.68492,0.73475,0.78907,0.84852,0.91384
0.2,0.1,0.5,0.2,0.1,70,0.1599,0.17341,0.18761,0.20255,0.21829,0.23486,0.25234,0.27078,0.29026,0.31086,0.33268,0.35581,0.38037,0.40649,0.43432,0.46401,0.49577,0.5298,0.56636,0.60572,0.64823,0.69426,0.74426,0.79878,0.85843,0.92397
